Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Date_Year,Order Date_Month,Revenue,Profit_Margin%,Discount_Amount
6320,CA-2017-161459,2017-11-25,2017-11-29,Second Class,EB-13750,Edward Becker,Corporate,United States,Laguna Niguel,California,92677,West,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",34.08,6,0.0,15.336,2017,November,204.48,7.500000000000001,inf
6321,CA-2017-160017,2017-09-28,2017-10-02,Standard Class,SP-20860,Sung Pak,Corporate,United States,Jacksonville,Florida,32216,South,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,10.368,2,0.2,3.6288,2017,September,20.736,17.5,51.839999999999996
6322,CA-2014-123316,2014-10-13,2014-10-17,Standard Class,SP-20545,Sibella Parks,Corporate,United States,Mount Vernon,New York,10550,East,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,7.752,3,0.2,2.8101,2014,October,23.256,12.083333333333332,38.76
6323,CA-2014-141299,2014-06-03,2014-06-07,Second Class,RB-19795,Ross Baird,Home Office,United States,Midland,Michigan,48640,Central,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,15.28,2,0.0,7.4872,2014,June,30.56,24.5,inf
6324,CA-2014-104402,2014-06-17,2014-06-23,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Newark,Delaware,19711,East,TEC-MA-10000423,Technology,Machines,Texas Instruments TI-34 Scientific Calculator,65.97,3,0.0,31.0059,2014,June,197.91,15.666666666666668,inf
6325,CA-2015-110289,2015-10-29,2015-11-02,Standard Class,NB-18655,Nona Balk,Corporate,United States,San Francisco,California,94109,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,33.4,5,0.0,16.032,2015,October,167.0,9.6,inf
6326,CA-2015-110289,2015-10-29,2015-11-02,Standard Class,NB-18655,Nona Balk,Corporate,United States,San Francisco,California,94109,West,OFF-EN-10001434,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",210.84,4,0.0,103.3116,2015,October,843.36,12.25,inf
6327,CA-2014-167927,2014-01-20,2014-01-26,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185,Central,OFF-ST-10000760,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,13.98,1,0.0,4.0542,2014,January,13.98,28.999999999999996,inf
6328,CA-2014-167927,2014-01-20,2014-01-26,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185,Central,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,272.94,3,0.0,30.0234,2014,January,818.8199999999999,3.6666666666666665,inf
6329,CA-2014-167927,2014-01-20,2014-01-26,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185,Central,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",19.05,5,0.0,8.9535,2014,January,95.25,9.4,inf
6330,CA-2014-167927,2014-01-20,2014-01-26,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185,Central,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",247.716,4,0.1,93.5816,2014,January,990.864,9.444444444444445,2477.16
6331,CA-2014-167927,2014-01-20,2014-01-26,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185,Central,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,66.58,2,0.0,15.9792,2014,January,133.16,12.000000000000002,inf
6332,CA-2014-167927,2014-01-20,2014-01-26,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185,Central,OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,43.92,3,0.0,12.7368,2014,January,131.76,9.666666666666668,inf
6333,CA-2014-167927,2014-01-20,2014-01-26,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185,Central,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,14.73,3,0.0,4.8609,2014,January,44.19,11.0,inf
6334,CA-2014-167927,2014-01-20,2014-01-26,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,29.7,5,0.0,13.365,2014,January,148.5,9.0,inf
6335,CA-2014-133305,2014-07-11,2014-07-15,Standard Class,MH-17455,Mark Hamilton,Consumer,United States,New York City,New York,10011,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,49.12,4,0.0,23.0864,2014,July,196.48,11.75,inf
6336,CA-2014-133305,2014-07-11,2014-07-15,Standard Class,MH-17455,Mark Hamilton,Consumer,United States,New York City,New York,10011,East,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,18.28,5,0.2,6.398,2014,July,91.4,6.999999999999999,91.4
6337,CA-2016-165995,2016-08-30,2016-09-06,Standard Class,BG-11740,Bruce Geld,Consumer,United States,Los Angeles,California,90008,West,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",47.04,4,0.0,15.9936,2016,August,188.16,8.5,inf
6338,CA-2016-165995,2016-08-30,2016-09-06,Standard Class,BG-11740,Bruce Geld,Consumer,United States,Los Angeles,California,90008,West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,339.96,5,0.2,42.495,2016,August,1699.8,2.5,1699.7999999999997
6339,CA-2017-143112,2017-10-05,2017-10-09,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,10035,East,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,87.8,4,0.0,43.9,2017,October,351.2,12.5,inf
6340,CA-2017-143112,2017-10-05,2017-10-09,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,10035,East,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",221.382,2,0.1,2.4598,2017,October,442.764,0.5555555555555556,2213.8199999999997
6341,CA-2017-143112,2017-10-05,2017-10-09,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,10035,East,TEC-MA-10001047,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta",5199.96,4,0.0,1351.9896,2017,October,20799.84,6.5,inf
6342,US-2017-105830,2016-12-31,2017-01-02,First Class,DB-13660,Duane Benoit,Consumer,United States,Lancaster,Ohio,43130,East,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,156.512,4,0.2,-35.2152,2016,December,626.048,-5.625,782.56
6343,CA-2015-146255,2015-03-07,2015-03-10,First Class,EM-14140,Eugene Moren,Home Office,United States,Newark,Delaware,19711,East,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,119.85,3,0.0,52.734,2015,March,359.54999999999995,14.66666666666667,inf
6344,CA-2015-146255,2015-03-07,2015-03-10,First Class,EM-14140,Eugene Moren,Home Office,United States,Newark,Delaware,19711,East,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",30.44,2,0.0,14.9156,2015,March,60.88,24.5,inf
6345,CA-2015-146255,2015-03-07,2015-03-10,First Class,EM-14140,Eugene Moren,Home Office,United States,Newark,Delaware,19711,East,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,69.28,2,0.0,33.2544,2015,March,138.56,23.999999999999996,inf
6346,CA-2015-146255,2015-03-07,2015-03-10,First Class,EM-14140,Eugene Moren,Home Office,United States,Newark,Delaware,19711,East,TEC-PH-10001619,Technology,Phones,LG G3,587.97,3,0.0,170.5113,2015,March,1763.91,9.666666666666666,inf
6347,CA-2017-104822,2017-10-20,2017-10-20,Same Day,RB-19465,Rick Bensley,Home Office,United States,New York City,New York,10024,East,OFF-LA-10002034,Office Supplies,Labels,Avery 478,24.55,5,0.0,12.0295,2017,October,122.75,9.8,inf
6348,CA-2015-104486,2015-05-01,2015-05-06,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",12.176,1,0.2,4.4138,2015,May,12.176,36.25,60.879999999999995
6349,CA-2015-104486,2015-05-01,2015-05-06,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,37.32,3,0.0,10.4496,2015,May,111.96000000000001,9.333333333333332,inf
6350,CA-2015-104486,2015-05-01,2015-05-06,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,San Francisco,California,94109,West,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",35.06,2,0.0,10.518,2015,May,70.12,15.0,inf
6351,CA-2017-161557,2017-09-03,2017-09-08,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Dallas,Texas,75217,Central,FUR-FU-10004622,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,108.4,5,0.6,-105.69,2017,September,542.0,-19.5,180.66666666666669
6352,CA-2017-161130,2017-11-03,2017-11-08,Standard Class,BF-11275,Beth Fritzler,Corporate,United States,Miami,Florida,33178,South,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,361.376,2,0.2,27.1032,2017,November,722.752,3.7500000000000004,1806.8799999999999
6353,US-2015-161347,2015-09-13,2015-09-19,Standard Class,HG-14845,Harry Greene,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",2.412,1,0.7,-2.01,2015,September,2.412,-83.33333333333333,3.4457142857142857
6354,US-2015-109015,2015-09-06,2015-09-12,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,New York City,New York,10011,East,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,8.39,1,0.0,2.0975,2015,September,8.39,25.0,inf
6355,US-2015-109015,2015-09-06,2015-09-12,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,New York City,New York,10011,East,TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,337.98,2,0.0,101.394,2015,September,675.96,15.0,inf
6356,CA-2014-110611,2014-10-06,2014-10-13,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",83.92,5,0.2,-13.637,2014,October,419.6,-3.25,419.59999999999997
6357,CA-2017-139080,2017-01-23,2017-01-28,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Seattle,Washington,98103,West,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,19.68,5,0.2,6.888,2017,January,98.4,6.999999999999999,98.39999999999999
6358,CA-2017-139080,2017-01-23,2017-01-28,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Seattle,Washington,98103,West,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,25.92,4,0.0,12.4416,2017,January,103.68,11.999999999999998,inf
6359,CA-2017-139080,2017-01-23,2017-01-28,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Seattle,Washington,98103,West,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,6.48,1,0.0,3.1104,2017,January,6.48,47.99999999999999,inf
6360,CA-2017-139080,2017-01-23,2017-01-28,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Seattle,Washington,98103,West,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,86.352,6,0.2,8.6352,2017,January,518.1120000000001,1.6666666666666663,431.76
6361,CA-2015-115693,2015-12-10,2015-12-15,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,Los Angeles,California,90032,West,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56.3,2,0.0,15.764,2015,December,112.6,14.000000000000002,inf
6362,US-2014-107993,2014-11-25,2014-11-30,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Springfield,Oregon,97477,West,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,51.016,7,0.2,8.2901,2014,November,357.11199999999997,2.321428571428572,255.07999999999998
6363,CA-2017-110443,2017-11-21,2017-11-25,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Renton,Washington,98059,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,150.8,5,0.2,56.55,2017,November,754.0,7.5,754.0
6364,CA-2017-110443,2017-11-21,2017-11-25,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Renton,Washington,98059,West,TEC-MA-10002073,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White",1039.992,1,0.2,103.9992,2017,November,1039.992,10.0,5199.959999999999
6365,CA-2017-110443,2017-11-21,2017-11-25,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Renton,Washington,98059,West,OFF-PA-10003797,Office Supplies,Paper,Xerox 209,51.84,8,0.0,24.8832,2017,November,414.72,5.999999999999999,inf
6366,CA-2017-144848,2017-04-04,2017-04-05,First Class,DS-13030,Darrin Sayre,Home Office,United States,New York City,New York,10009,East,TEC-PH-10004006,Technology,Phones,Panasonic KX - TS880B Telephone,41.22,1,0.0,11.1294,2017,April,41.22,27.0,inf
6367,CA-2017-144848,2017-04-04,2017-04-05,First Class,DS-13030,Darrin Sayre,Home Office,United States,New York City,New York,10009,East,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,240.37,1,0.0,7.2111,2017,April,240.37,3.0,inf
6368,CA-2017-144848,2017-04-04,2017-04-05,First Class,DS-13030,Darrin Sayre,Home Office,United States,New York City,New York,10009,East,TEC-PH-10002262,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,119.02,2,0.0,33.3256,2017,April,238.04,14.000000000000002,inf
6369,US-2017-147998,2017-05-19,2017-05-24,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,San Jose,California,95123,West,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,133.12,5,0.2,49.92,2017,May,665.6,7.5,665.6
6370,CA-2016-103919,2016-10-03,2016-10-07,Standard Class,TP-21565,Tracy Poddar,Corporate,United States,Grand Prairie,Texas,75051,Central,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",38.08,5,0.6,-29.512,2016,October,190.39999999999998,-15.500000000000004,63.46666666666667
6371,CA-2016-113425,2016-11-21,2016-11-21,Same Day,JK-16120,Julie Kriz,Home Office,United States,New York City,New York,10009,East,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",113.568,2,0.2,12.7764,2016,November,227.136,5.625,567.8399999999999
6372,CA-2017-143035,2017-10-03,2017-10-05,Second Class,CC-12430,Chuck Clark,Home Office,United States,New York City,New York,10009,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,83.92,4,0.0,21.8192,2017,October,335.68,6.499999999999999,inf
6373,CA-2017-143035,2017-10-03,2017-10-05,Second Class,CC-12430,Chuck Clark,Home Office,United States,New York City,New York,10009,East,OFF-AR-10001130,Office Supplies,Art,"Quartet Alpha White Chalk, 12/Pack",6.63,3,0.0,3.1161,2017,October,19.89,15.666666666666664,inf
6374,CA-2017-143035,2017-10-03,2017-10-05,Second Class,CC-12430,Chuck Clark,Home Office,United States,New York City,New York,10009,East,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,371.97,3,0.0,66.9546,2017,October,1115.91,6.0,inf
6375,CA-2014-107811,2014-04-29,2014-05-03,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Memphis,Tennessee,38109,South,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,561.584,2,0.2,70.198,2014,April,1123.168,6.25,2807.9199999999996
6376,CA-2014-107811,2014-04-29,2014-05-03,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Memphis,Tennessee,38109,South,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,99.92,5,0.2,-1.249,2014,April,499.6,-0.25,499.59999999999997
6377,CA-2016-163216,2016-10-07,2016-10-10,First Class,AW-10930,Arthur Wiediger,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-LA-10000134,Office Supplies,Labels,Avery 511,4.928,2,0.2,1.7248,2016,October,9.856,17.5,24.639999999999997
6378,US-2016-116442,2016-12-15,2016-12-22,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Los Angeles,California,90004,West,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,2,0.0,4.2804,2016,December,29.52,14.500000000000002,inf
6379,CA-2017-150623,2017-04-10,2017-04-14,Standard Class,DB-13360,Dennis Bolton,Home Office,United States,Waterbury,Connecticut,6708,East,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,99.99,1,0.0,41.9958,2017,April,99.99,42.00000000000001,inf
6380,CA-2017-150623,2017-04-10,2017-04-14,Standard Class,DB-13360,Dennis Bolton,Home Office,United States,Waterbury,Connecticut,6708,East,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,286.15,5,0.0,71.5375,2017,April,1430.75,5.0,inf
6381,US-2014-163797,2014-04-08,2014-04-13,Standard Class,PC-19000,Pauline Chand,Home Office,United States,Chandler,Arizona,85224,West,OFF-FA-10001883,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",49.792,8,0.2,-11.8256,2014,April,398.336,-2.96875,248.96
6382,CA-2016-127236,2016-03-29,2016-04-02,Standard Class,TB-21595,Troy Blackwell,Consumer,United States,Springfield,Ohio,45503,East,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",299.975,5,0.5,-167.986,2016,March,1499.875,-11.2,599.95
6383,CA-2016-127236,2016-03-29,2016-04-02,Standard Class,TB-21595,Troy Blackwell,Consumer,United States,Springfield,Ohio,45503,East,TEC-PH-10000141,Technology,Phones,Clearsounds A400,158.376,4,0.4,-36.9544,2016,March,633.504,-5.833333333333333,395.94
6384,US-2017-104661,2017-01-15,2017-01-18,First Class,TB-21250,Tim Brockman,Consumer,United States,Austin,Texas,78745,Central,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",32.784,4,0.8,-52.4544,2017,January,131.136,-40.0,40.98
6385,US-2017-104661,2017-01-15,2017-01-18,First Class,TB-21250,Tim Brockman,Consumer,United States,Austin,Texas,78745,Central,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,47.984,2,0.2,14.3952,2017,January,95.968,15.0,239.92
6386,US-2017-104661,2017-01-15,2017-01-18,First Class,TB-21250,Tim Brockman,Consumer,United States,Austin,Texas,78745,Central,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",62.592,8,0.2,13.3008,2017,January,500.736,2.6562500000000004,312.96
6387,US-2017-104661,2017-01-15,2017-01-18,First Class,TB-21250,Tim Brockman,Consumer,United States,Austin,Texas,78745,Central,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,4.276,1,0.8,-6.6278,2017,January,4.276,-155.0,5.345
6388,CA-2014-134103,2014-01-30,2014-02-04,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,Detroit,Michigan,48234,Central,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,10.56,2,0.0,4.752,2014,January,21.12,22.499999999999996,inf
6389,CA-2014-134103,2014-01-30,2014-02-04,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,Detroit,Michigan,48234,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,229.94,2,0.0,6.8982,2014,January,459.88,1.5000000000000002,inf
6390,CA-2015-147529,2015-02-07,2015-02-11,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Springfield,Virginia,22153,South,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,311.15,5,0.0,146.2405,2015,February,1555.75,9.4,inf
6391,CA-2015-147529,2015-02-07,2015-02-11,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Springfield,Virginia,22153,South,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,12.96,2,0.0,6.3504,2015,February,25.92,24.499999999999996,inf
